data:,normalized,frq:,7.92e+0,harm:,3.7e-4,3.8e-4,2.49e-4,2.11e-5,3.34e-5,1.26e-4,8.4e-6,1.05e-4,1.52e-4,noise:,1.54e-2
data:,normalized,frq:,6.29e+0,harm:,1.34e-3,4.68e-4,3.2e-4,2.34e-4,1.88e-5,7.05e-5,6.77e-5,1.14e-4,9.79e-5,noise:,4.64e-4
data:,normalized,frq:,5.0e+0,harm:,2.54e-4,1.03e-3,2.58e-4,3.04e-4,1.47e-4,2.76e-5,2.16e-5,1.77e-4,2.98e-4,noise:,4.49e-3
data:,normalized,frq:,3.97e+0,harm:,1.41e-4,5.31e-4,2.4e-5,1.35e-4,2.34e-4,1.67e-4,2.83e-4,2.54e-5,9.78e-5,noise:,3.94e-4
data:,normalized,frq:,3.15e+0,harm:,1.78e-4,1.17e-3,4.88e-5,2.34e-4,1.93e-5,1.02e-4,3.34e-5,3.27e-5,2.27e-5,noise:,5.59e-3
data:,normalized,frq:,2.51e+0,harm:,2.89e-4,2.58e-4,4.77e-4,2.89e-4,7.81e-5,2.57e-5,1.68e-4,1.37e-4,4.28e-5,noise:,1.2e-3
data:,normalized,frq:,1.99e+0,harm:,4.11e-4,7.32e-5,8.15e-5,2.47e-4,5.06e-5,5.51e-5,2.96e-5,2.08e-5,4.84e-5,noise:,7.03e-4
data:,normalized,frq:,1.58e+0,harm:,6.52e-4,6.61e-5,8.5e-5,1.23e-4,3.06e-4,1.29e-4,2.38e-4,3.74e-5,3.88e-5,noise:,8.03e-3
data:,normalized,frq:,1.26e+0,harm:,6.81e-4,5.65e-5,2.2e-4,5.62e-6,2.1e-4,1.08e-4,1.77e-4,1.11e-4,2.29e-5,noise:,1.69e-2
data:,normalized,frq:,9.98e-1,harm:,9.6e-4,2.97e-4,7.07e-4,1.48e-4,2.42e-4,1.57e-5,4.33e-4,2.06e-4,2.26e-4,noise:,8.19e-3
data:,normalized,frq:,7.92e-1,harm:,2.02e-4,4.1e-4,1.21e-4,2.52e-5,1.82e-4,1.72e-4,1.0e-4,1.55e-4,8.65e-6,noise:,6.66e-4
data:,normalized,frq:,6.29e-1,harm:,9.44e-4,7.47e-4,7.37e-6,1.97e-4,1.84e-4,4.9e-5,1.1e-4,2.12e-5,2.0e-5,noise:,6.25e-3
data:,normalized,frq:,5.0e-1,harm:,3.89e-4,1.37e-3,1.36e-4,1.28e-4,1.79e-4,6.47e-5,5.64e-5,2.29e-5,2.74e-5,noise:,6.18e-3
data:,normalized,frq:,3.97e-1,harm:,9.08e-4,6.48e-5,9.05e-5,6.3e-4,1.76e-4,1.41e-4,1.04e-4,6.09e-5,2.55e-5,noise:,8.56e-3
data:,normalized,frq:,3.15e-1,harm:,5.3e-4,2.36e-4,2.32e-4,1.2e-4,3.43e-4,5.51e-5,1.13e-4,4.87e-6,5.9e-5,noise:,9.52e-4
data:,normalized,frq:,2.51e-1,harm:,2.14e-3,1.01e-4,5.84e-4,2.05e-4,6.67e-5,1.78e-4,1.61e-5,6.11e-6,1.23e-5,noise:,1.73e-3
data:,normalized,frq:,1.99e-1,harm:,5.33e-4,8.93e-4,2.07e-4,6.25e-6,1.54e-4,9.76e-5,2.51e-4,7.91e-5,3.3e-4,noise:,3.89e-3
data:,normalized,frq:,1.58e-1,harm:,4.95e-4,3.93e-4,1.87e-4,1.57e-4,2.58e-4,4.62e-4,1.36e-4,1.79e-4,9.39e-5,noise:,8.19e-3
data:,normalized,frq:,1.26e-1,harm:,3.2e-3,9.05e-5,1.67e-5,3.62e-5,1.2e-4,8.34e-5,6.97e-6,5.16e-6,1.35e-4,noise:,7.5e-3
data:,normalized,frq:,9.98e-2,harm:,6.64e-3,1.4e-3,2.57e-3,2.33e-3,3.95e-4,1.49e-3,4.3e-4,1.32e-3,8.38e-5,noise:,2.76e-2
data:,normalized,frq:,7.92e-2,harm:,1.34e-2,9.06e-3,5.89e-3,5.69e-3,3.92e-3,4.05e-3,4.17e-3,3.1e-3,2.14e-3,noise:,1.54e-2
data:,normalized,frq:,6.29e-2,harm:,6.8e-3,1.69e-3,1.5e-3,1.11e-4,2.8e-3,1.6e-3,6.89e-6,8.97e-4,6.67e-5,noise:,4.81e-3
